Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-1883.66	-2063.901	180.2411	1.032636	5.247651	0.2407297	5.039735
6	-1876.96	-2056.717	179.7571	1.021948	4.483631	0.2407297	5.434553
12	-1875.904	-2057.888	181.9837	1.039599	3.68206	0.3733111	4.158281
18	-1877.354	-2059.167	181.8132	0.9765448	5.675895	0.3733111	3.950854
24	-1886.506	-2068.713	182.2067	0.9260841	5.675895	0.3244946	3.813226
30	-1886.93	-2068.677	181.7464	0.9154502	5.675895	0.3244946	4.082829
36	-1887.351	-2068.638	181.2874	1.017986	4.890059	0.3442986	4.3802
42	-1901.088	-2082.784	181.6958	1.269963	3.940703	0.2636902	4.279557
48	-1910.966	-2092.799	181.8328	1.257398	5.000531	0.3207487	3.945574
54	-1893.403	-2075.361	181.9578	0.963675	3.675122	0.4441019	4.141051
60	-1891.165	-2072.811	181.6455	0.7820252	3.080996	0.4305602	4.563823
66	-1886.009	-2067.028	181.0193	0.6839988	4.491724	0.4571652	4.662289
72	-1891.923	-2074.198	182.2758	0.8550757	4.743484	0.3825023	3.890013
78	-1893.964	-2072.895	178.931	0.7155415	4.16848	0.3653211	5.950774
84	-1903.768	-2083.075	179.3076	0.7795959	6.306529	0.3010462	5.46641
90	-1897.067	-2081.995	184.9284	1.513225	4.907629	0.4676962	1.72563
96	-1890.333	-2075.339	185.0055	1.505336	4.04387	0.4676962	1.861991
102	-1882.936	-2067.895	184.9588	1.510021	4.04387	0.3522213	2.037942
108	-1881.373	-2066.036	184.6632	1.512011	3.575205	0.4200255	2.249243
114	-1891.43	-2077.206	185.7759	1.776653	3.555856	0.4850325	1.18685
120	-1896.44	-2081.976	185.5359	1.874428	4.276602	0.4460882	1.154194
126	-1887.426	-2073.288	185.8621	1.799158	3.917296	0.3682437	1.168394
132	-1893.88	-2075.627	181.7474	1.192009	3.425462	0.4558541	4.171627
138	-1897.421	-2079.517	182.0963	0.8829405	4.485948	0.4558541	3.942518
144	-1906.579	-2092.415	185.8361	1.807725	3.917296	0.4715342	1.005428
150	-1893.196	-2079.281	186.0857	1.838422	3.059719	0.4715342	1.047894
156	-1892.103	-2077.809	185.7065	2.00475	2.981022	0.7496981	0.8844477
162	-1898.844	-2083.803	184.9585	1.651844	2.981022	0.8550587	1.699337
168	-1898.684	-2082.727	184.0429	1.405869	4.087833	0.3709638	2.653298
174	-1908.963	-2090.883	181.9199	0.9219831	3.75031	0.4641815	4.150809
180	-1901.898	-2084.114	182.215	1.092662	3.299999	0.3334507	4.125776
186	-1911.693	-2093.534	181.841	1.139651	5.487822	0.2326821	4.056937
192	-1888.918	-2069.808	180.8903	0.9645223	5.736691	0.3160622	4.541333
198	-1890.983	-2071.753	180.7702	0.9168924	4.044444	0.4472917	4.761123
204	-1901.781	-2081.738	179.9565	0.8797223	4.044444	0.3314452	5.359878
210	-1884.806	-2064.83	180.0236	0.9904526	3.319207	0.3713731	5.359878
216	-1890.581	-2069.285	178.7047	0.9618308	3.801053	0.2946812	6.092082
222	-1877.94	-2058.627	180.6874	0.8078254	3.337533	0.5187805	4.942432
228	-1891.254	-2070.405	179.1516	0.6855536	3.560052	0.5187805	5.810114
234	-1875.09	-2053.858	178.7682	0.7542228	4.53539	0.3764364	5.943256
240	-1879.058	-2058.089	179.0311	0.5958933	6.083734	0.3764364	5.65869
246	-1894.013	-2073.763	179.7498	0.6568451	4.913674	0.3764364	5.397343
252	-1902.31	-2084.444	182.1338	0.9336899	3.311825	0.3764364	4.208601
258	-1883.259	-2064.692	181.4337	0.8933316	3.696779	0.3764364	4.545094
264	-1883.512	-2064.671	181.1596	0.7357259	5.168414	0.3764364	4.529916
270	-1877.077	-2058.126	181.0495	0.6919689	5.168414	0.3377627	4.661418
276	-1880.59	-2062.466	181.8766	0.8024082	7.130639	0.3377627	3.865559
282	-1888.582	-2070.043	181.4603	1.010588	6.890723	0.3005107	4.061477
288	-1878.326	-2060.096	181.7701	0.992644	7.362926	0.365963	3.75571
294	-1890.135	-2072.707	182.5723	1.133028	5.55383	0.2819248	3.557017
300	-1887.148	-2069.287	182.1394	0.9780331	7.547742	0.307317	3.602366
306	-1895.747	-2077.564	181.8168	0.9476629	5.380366	0.307317	4.089895
312	-1888.047	-2069.207	181.1592	0.7931663	4.92936	0.4461947	4.460937
318	-1889.236	-2070.007	180.7713	0.7219695	4.333811	0.5424178	4.728294
324	-1888.413	-2068.934	180.5215	0.7589877	4.299593	0.3488474	5.047544
330	-1896.064	-2077.167	181.103	0.8169249	3.236954	0.4921751	4.752159
